0.45;0.365;0.115;0.5885;0.318;0.121;0.1325;8
0.515;0.385;0.13;0.623;0.2855;0.1285;0.175;10
0.52;0.375;0.135;0.5375;0.221;0.117;0.17;8
0.525;0.4;0.125;0.5655;0.2435;0.119;0.175;8
0.555;0.445;0.13;0.8625;0.4225;0.155;0.24;9
0.61;0.49;0.17;1.137;0.4605;0.2825;0.344;12
0.35;0.26;0.095;0.221;0.0985;0.043;0.07;8
0.38;0.275;0.095;0.2425;0.106;0.0485;0.21;6
0.46;0.34;0.1;0.386;0.1805;0.0875;0.0965;8
0.465;0.355;0.12;0.5315;0.2725;0.097;0.1395;8
0.475;0.385;0.12;0.562;0.289;0.0905;0.153;8
0.565;0.445;0.14;0.836;0.406;0.1605;0.2245;9
0.57;0.45;0.14;0.9275;0.477;0.1605;0.2515;8
0.57;0.44;0.145;0.8815;0.3605;0.1955;0.2735;10
0.595;0.46;0.155;1.03;0.4275;0.207;0.3305;10
0.605;0.48;0.175;1.1685;0.4815;0.2305;0.356;9
0.615;0.455;0.135;1.059;0.4735;0.263;0.274;9
0.62;0.46;0.17;1.127;0.535;0.2635;0.296;7
0.625;0.47;0.17;1.1665;0.4605;0.2565;0.3945;11
0.68;0.52;0.185;1.541;0.5985;0.395;0.4575;10
0.68;0.54;0.195;1.7825;0.5565;0.3235;0.4285;11
0.68;0.52;0.175;1.543;0.7525;0.351;0.374;11
0.71;0.555;0.17;1.47;0.5375;0.38;0.431;12
0.5;0.385;0.12;0.6335;0.2305;0.125;0.235;14
0.545;0.42;0.175;0.754;0.256;0.1775;0.275;10
0.46;0.365;0.115;0.4485;0.165;0.083;0.17;14
0.535;0.41;0.15;0.8105;0.345;0.187;0.24;11
0.335;0.26;0.075;0.22;0.0855;0.04;0.085;6
0.425;0.35;0.1;0.4425;0.175;0.0755;0.175;7
0.41;0.325;0.1;0.3555;0.146;0.072;0.105;9
0.17;0.105;0.035;0.034;0.012;0.0085;0.005;4
0.335;0.25;0.095;0.185;0.0795;0.0495;0.055;8
0.52;0.425;0.125;0.79;0.372;0.205;0.19;8
0.53;0.41;0.145;0.8255;0.375;0.204;0.245;9
0.5;0.42;0.125;0.62;0.255;0.15;0.205;11
0.615;0.475;0.145;0.9525;0.3915;0.195;0.32;9
0.575;0.45;0.16;0.955;0.44;0.1685;0.27;16
0.57;0.45;0.155;0.91;0.326;0.1895;0.355;14
0.455;0.35;0.105;0.416;0.1625;0.097;0.145;11
0.37;0.275;0.085;0.2045;0.096;0.056;0.08;6
0.445;0.37;0.125;0.515;0.2495;0.087;0.159;9
0.675;0.535;0.22;1.604;0.6175;0.4255;0.453;14
0.385;0.3;0.115;0.3435;0.1645;0.085;0.1025;6
0.375;0.295;0.11;0.3005;0.1255;0.0575;0.1035;7
0.56;0.44;0.13;0.8255;0.2425;0.202;0.285;10
0.55;0.41;0.15;0.785;0.282;0.186;0.275;12
0.57;0.465;0.155;0.9685;0.446;0.261;0.255;9
0.485;0.4;0.155;0.731;0.236;0.183;0.255;11
0.41;0.335;0.115;0.4405;0.19;0.085;0.135;8
0.335;0.255;0.085;0.1785;0.071;0.0405;0.055;9
0.655;0.515;0.2;1.373;0.443;0.3375;0.49;16
0.565;0.45;0.165;0.9765;0.322;0.244;0.37;12
0.57;0.44;0.19;1.018;0.447;0.207;0.265;9
0.55;0.465;0.15;1.082;0.3575;0.194;0.19;14
0.63;0.475;0.175;1.423;0.4155;0.3385;0.49;14
0.475;0.37;0.125;0.655;0.266;0.1725;0.185;10
0.655;0.5;0.18;1.4155;0.508;0.314;0.445;18
0.32;0.235;0.065;0.1385;0.058;0.0225;0.05;5
0.525;0.395;0.165;0.782;0.285;0.1405;0.285;19
0.525;0.43;0.165;0.717;0.289;0.1745;0.195;10
0.5;0.39;0.13;0.6355;0.2505;0.1635;0.195;15
0.44;0.34;0.135;0.3975;0.1505;0.0945;0.135;8
0.49;0.385;0.16;0.656;0.2455;0.171;0.205;9
0.545;0.44;0.165;0.744;0.2875;0.204;0.25;15
0.45;0.36;0.11;0.447;0.203;0.082;0.13;12
0.515;0.4;0.115;0.578;0.191;0.1445;0.17;9
0.33;0.25;0.075;0.1405;0.056;0.035;0.05;5
0.525;0.41;0.15;0.708;0.274;0.151;0.25;12
0.295;0.225;0.09;0.1385;0.048;0.046;0.05;9
0.545;0.45;0.16;0.8615;0.2925;0.1545;0.365;16
0.645;0.5;0.225;1.626;0.587;0.4055;0.41;15
0.45;0.355;0.115;0.478;0.18;0.1185;0.155;10
0.61;0.49;0.17;1.1775;0.5655;0.2385;0.295;15
0.38;0.3;0.1;0.286;0.1305;0.056;0.09;7
0.565;0.455;0.13;1.058;0.439;0.2645;0.3;10
0.67;0.545;0.16;1.5415;0.5985;0.2565;0.495;15
0.54;0.425;0.12;0.817;0.2945;0.153;0.195;10
0.29;0.225;0.075;0.152;0.071;0.059;0.045;9
0.41;0.33;0.105;0.335;0.1525;0.074;0.11;7
0.46;0.375;0.12;0.4915;0.2205;0.088;0.17;7
0.56;0.44;0.155;0.9705;0.4315;0.263;0.255;9
0.575;0.45;0.1;0.9315;0.431;0.222;0.235;12
0.62;0.5;0.2;1.221;0.4605;0.263;0.43;12
0.515;0.4;0.14;0.7365;0.2955;0.184;0.185;16
0.56;0.46;0.18;0.97;0.342;0.196;0.355;12
0.5;0.4;0.15;0.8085;0.273;0.112;0.295;13
0.435;0.355;0.125;0.4075;0.1535;0.074;0.165;9
0.495;0.38;0.135;0.6295;0.263;0.1425;0.215;12
0.595;0.5;0.18;1.053;0.4405;0.192;0.39;13
0.76;0.575;0.19;1.829;0.7035;0.386;0.56;14
0.615;0.5;0.165;1.1765;0.488;0.244;0.345;17
0.565;0.46;0.15;0.8765;0.3455;0.1925;0.275;10
0.14;0.105;0.035;0.0145;0.005;0.0035;0.005;4
0.445;0.345;0.14;0.476;0.2055;0.1015;0.1085;15
0.525;0.43;0.125;0.813;0.3315;0.166;0.1775;12
0.16;0.12;0.02;0.018;0.0075;0.0045;0.005;4
0.635;0.48;0.235;1.064;0.413;0.228;0.36;16
0.575;0.47;0.165;0.853;0.292;0.179;0.35;16
0.38;0.27;0.095;0.219;0.0835;0.0515;0.07;6
0.245;0.18;0.065;0.0635;0.0245;0.0135;0.02;4
0.48;0.39;0.15;0.6275;0.276;0.134;0.185;13
0.455;0.365;0.135;0.441;0.1515;0.1165;0.145;9
0.455;0.375;0.125;0.458;0.1985;0.111;0.12;10
0.455;0.355;0.135;0.4745;0.1865;0.0935;0.168;13
0.355;0.27;0.1;0.216;0.083;0.037;0.075;10
0.52;0.405;0.14;0.6765;0.2865;0.146;0.205;15
0.54;0.4;0.145;0.757;0.315;0.181;0.215;11
0.52;0.39;0.14;0.7325;0.2415;0.144;0.26;19
0.56;0.445;0.165;1.0285;0.4535;0.253;0.275;11
0.52;0.41;0.16;0.712;0.2845;0.153;0.225;10
0.615;0.46;0.19;1.066;0.4335;0.226;0.33;13
0.645;0.49;0.19;1.3065;0.479;0.3565;0.345;18
0.565;0.43;0.135;0.8545;0.321;0.1775;0.275;11
0.295;0.23;0.085;0.125;0.042;0.0285;0.043;8
0.375;0.28;0.095;0.2225;0.0875;0.043;0.08;10
0.525;0.4;0.14;0.6955;0.2405;0.16;0.253;10
0.395;0.28;0.08;0.266;0.0995;0.066;0.09;12
0.5;0.4;0.165;0.7105;0.27;0.1455;0.225;20
0.47;0.35;0.115;0.487;0.1955;0.127;0.155;8
0.58;0.42;0.16;0.728;0.2725;0.19;0.19;14
0.5;0.38;0.155;0.6675;0.2745;0.156;0.18;12
0.725;0.55;0.22;2.0495;0.7735;0.4405;0.655;10
0.65;0.515;0.215;1.498;0.564;0.323;0.425;16
0.67;0.535;0.185;1.597;0.6275;0.35;0.47;21
0.55;0.44;0.165;0.8605;0.312;0.169;0.3;17
0.49;0.37;0.115;0.541;0.171;0.1175;0.185;11
0.235;0.18;0.06;0.058;0.022;0.0145;0.018;6
0.235;0.175;0.08;0.0645;0.0215;0.0175;0.0215;5
0.52;0.41;0.115;0.77;0.263;0.157;0.26;11
0.475;0.4;0.115;0.541;0.186;0.1025;0.21;13
0.53;0.425;0.11;0.739;0.237;0.161;0.295;13
0.35;0.275;0.065;0.205;0.0745;0.0465;0.07;10
0.555;0.42;0.145;0.8695;0.3075;0.2575;0.25;14
0.505;0.39;0.105;0.6555;0.2595;0.18;0.19;11
0.54;0.44;0.16;1.0905;0.391;0.2295;0.355;15
0.525;0.4;0.115;0.6295;0.2555;0.144;0.18;11
0.55;0.45;0.175;1.0985;0.3765;0.215;0.4;14
0.55;0.44;0.16;0.991;0.348;0.168;0.375;20
0.235;0.175;0.065;0.0615;0.0205;0.02;0.019;6
0.525;0.41;0.165;0.8005;0.2635;0.1985;0.25;13
0.475;0.365;0.14;0.6175;0.202;0.1445;0.19;16
0.53;0.4;0.165;0.772;0.2855;0.1975;0.23;12
0.525;0.415;0.15;0.7155;0.2355;0.171;0.27;13
0.53;0.425;0.13;0.717;0.2115;0.166;0.255;13
0.465;0.39;0.11;0.6355;0.1815;0.157;0.225;13
0.315;0.235;0.08;0.18;0.08;0.045;0.047;5
0.465;0.355;0.12;0.5805;0.255;0.0915;0.184;8
0.485;0.385;0.105;0.556;0.296;0.104;0.133;7
0.49;0.385;0.12;0.591;0.271;0.1125;0.1775;9
0.515;0.395;0.14;0.686;0.281;0.1255;0.22;12
0.555;0.44;0.155;1.016;0.4935;0.1855;0.263;10
0.61;0.5;0.18;1.438;0.5185;0.3735;0.3345;9
0.68;0.55;0.19;1.807;0.8225;0.3655;0.515;11
0.69;0.55;0.195;1.777;0.769;0.38;0.4305;11
0.695;0.55;0.205;2.173;1.133;0.4665;0.496;10
0.72;0.575;0.195;2.1505;1.0745;0.382;0.585;10
0.27;0.205;0.075;0.118;0.059;0.031;0.0305;4
0.27;0.19;0.06;0.099;0.0445;0.017;0.03;5
0.295;0.22;0.07;0.1365;0.0575;0.0295;0.035;6
0.295;0.22;0.065;0.1295;0.052;0.028;0.035;6
0.315;0.23;0.07;0.164;0.0625;0.04;0.045;6
0.375;0.29;0.095;0.2875;0.123;0.0605;0.08;6
0.38;0.3;0.09;0.277;0.1655;0.0625;0.082;6
0.385;0.285;0.09;0.248;0.0935;0.066;0.07;6
0.4;0.295;0.095;0.252;0.1105;0.0575;0.066;6
0.415;0.315;0.12;0.4015;0.199;0.087;0.097;8
0.415;0.33;0.1;0.3905;0.1925;0.0755;0.1025;7
0.42;0.32;0.115;0.409;0.2055;0.0935;0.105;8
0.44;0.33;0.135;0.4095;0.163;0.1005;0.119;6
0.45;0.35;0.135;0.494;0.2205;0.0945;0.1405;7
0.475;0.35;0.12;0.4905;0.2035;0.13;0.135;7
0.485;0.39;0.12;0.599;0.251;0.1345;0.169;8
0.495;0.375;0.115;0.6245;0.282;0.143;0.155;6
0.525;0.41;0.115;0.7745;0.416;0.163;0.18;7
0.565;0.455;0.15;0.9795;0.444;0.205;0.275;8
0.58;0.435;0.15;0.8915;0.363;0.1925;0.2515;6
0.585;0.45;0.125;0.874;0.3545;0.2075;0.225;6
0.6;0.465;0.155;1.262;0.6245;0.2455;0.33;10
0.63;0.48;0.185;1.21;0.53;0.2555;0.322;11
0.645;0.525;0.17;1.37;0.6135;0.283;0.34;10
0.655;0.545;0.185;1.759;0.6865;0.313;0.547;11
0.665;0.515;0.165;1.3855;0.621;0.302;0.3445;8
0.67;0.52;0.195;1.8065;0.758;0.3735;0.5055;11
0.67;0.51;0.2;1.5945;0.6705;0.3845;0.4505;10
0.685;0.51;0.18;1.4545;0.6315;0.3105;0.3725;9
0.7;0.6;0.23;2.003;0.8105;0.4045;0.5755;10
0.72;0.6;0.235;2.2385;0.984;0.411;0.621;12
0.185;0.135;0.045;0.032;0.011;0.0065;0.01;4
0.245;0.175;0.055;0.0785;0.04;0.018;0.02;5
0.315;0.23;0;0.134;0.0575;0.0285;0.3505;6
0.36;0.27;0.09;0.2075;0.098;0.039;0.062;6
0.375;0.28;0.08;0.2235;0.115;0.043;0.055;6
0.415;0.31;0.095;0.34;0.181;0.057;0.083;6
