0.56;0.425;0.145;0.688;0.3095;0.1305;0.2165;9
0.56;0.445;0.155;1.224;0.5565;0.3225;0.2695;10
0.56;0.455;0.145;0.974;0.547;0.1615;0.235;9
0.565;0.44;0.175;0.8735;0.414;0.21;0.21;11
0.565;0.45;0.145;0.8495;0.4215;0.1685;0.225;8
0.565;0.445;0.15;0.796;0.3635;0.184;0.219;8
0.565;0.39;0.125;0.744;0.352;0.13;0.1685;11
0.57;0.45;0.145;0.751;0.2825;0.2195;0.2215;10
0.57;0.45;0.135;0.794;0.3815;0.1415;0.245;8
0.57;0.46;0.135;0.9795;0.397;0.2525;0.2655;9
0.57;0.435;0.17;0.873;0.382;0.183;0.2705;10
0.57;0.44;0.13;0.7665;0.347;0.1785;0.202;10
0.57;0.435;0.125;0.8965;0.383;0.1835;0.275;9
0.575;0.42;0.135;0.857;0.461;0.147;0.2125;10
0.575;0.48;0.165;1.078;0.511;0.2095;0.306;9
0.575;0.46;0.155;0.892;0.4415;0.176;0.22;10
0.58;0.46;0.155;1.4395;0.6715;0.273;0.2955;10
0.58;0.455;0.135;0.7955;0.405;0.167;0.204;10
0.58;0.445;0.15;0.858;0.4;0.156;0.253;8
0.585;0.465;0.155;0.9145;0.4555;0.1965;0.235;9
0.585;0.49;0.185;1.171;0.522;0.2535;0.335;10
0.585;0.475;0.16;1.0505;0.48;0.234;0.285;10
0.585;0.46;0.165;1.1135;0.5825;0.2345;0.274;10
0.585;0.47;0.165;1.409;0.8;0.229;0.295;10
0.585;0.475;0.15;1.065;0.5315;0.199;0.2885;10
0.585;0.45;0.18;0.7995;0.336;0.1855;0.237;8
0.59;0.445;0.135;0.7715;0.328;0.1745;0.23;9
0.59;0.47;0.18;1.187;0.5985;0.227;0.31;9
0.59;0.455;0.155;0.8855;0.388;0.188;0.275;10
0.595;0.465;0.15;0.98;0.4115;0.196;0.2255;10
0.595;0.465;0.155;1.026;0.4645;0.112;0.305;12
0.6;0.475;0.17;1.1315;0.508;0.272;0.309;10
0.6;0.48;0.155;1.014;0.451;0.1885;0.325;11
0.6;0.475;0.15;1.12;0.565;0.2465;0.27;10
0.6;0.465;0.155;1.04;0.4755;0.25;0.28;11
0.6;0.455;0.145;0.8895;0.419;0.1715;0.269;10
0.6;0.46;0.155;0.9595;0.4455;0.189;0.295;11
0.605;0.485;0.15;1.238;0.6315;0.226;0.33;11
0.605;0.49;0.14;0.9755;0.419;0.206;0.315;10
0.605;0.435;0.13;0.9025;0.432;0.174;0.26;11
0.605;0.475;0.175;1.076;0.463;0.2195;0.335;9
0.605;0.47;0.16;1.0835;0.5405;0.2215;0.275;12
0.61;0.45;0.15;0.871;0.407;0.1835;0.25;10
0.61;0.48;0.165;1.244;0.6345;0.257;0.305;12
0.61;0.475;0.17;1.0265;0.435;0.2335;0.3035;10
0.61;0.465;0.15;0.9605;0.4495;0.1725;0.286;9
0.61;0.48;0.17;1.137;0.4565;0.29;0.347;10
0.61;0.46;0.16;1;0.494;0.197;0.275;10
0.615;0.475;0.155;1.004;0.4475;0.193;0.2895;10
0.615;0.47;0.165;1.128;0.4465;0.2195;0.34;10
0.615;0.5;0.17;1.054;0.4845;0.228;0.295;10
0.615;0.475;0.165;1.023;0.4905;0.1955;0.3035;12
0.615;0.475;0.17;1.129;0.4795;0.302;0.3;10
0.615;0.48;0.175;1.118;0.446;0.3195;0.3;9
0.615;0.475;0.155;1.115;0.484;0.2115;0.355;10
0.62;0.51;0.175;1.2815;0.5715;0.2385;0.39;10
0.62;0.495;0.18;1.2555;0.5765;0.254;0.355;12
0.62;0.5;0.15;1.293;0.596;0.3135;0.354;10
0.62;0.475;0.16;1.1295;0.463;0.2685;0.33;10
0.625;0.455;0.17;1.082;0.4955;0.2345;0.315;9
0.625;0.505;0.175;1.15;0.5475;0.256;0.3045;11
0.625;0.515;0.16;1.264;0.5715;0.326;0.321;9
0.625;0.48;0.155;1.2035;0.5865;0.239;0.3185;12
0.63;0.485;0.17;1.3205;0.5945;0.345;0.345;9
0.63;0.505;0.18;1.272;0.6025;0.295;0.315;11
0.63;0.485;0.145;1.062;0.5065;0.1785;0.3365;12
0.63;0.475;0.145;1.0605;0.5165;0.2195;0.28;10
0.63;0.495;0.16;1.093;0.497;0.221;0.315;12
0.635;0.49;0.16;1.101;0.534;0.1865;0.3455;10
0.635;0.5;0.165;1.4595;0.705;0.2645;0.39;9
0.635;0.495;0.175;1.211;0.707;0.2725;0.323;9
0.635;0.475;0.17;1.1935;0.5205;0.2695;0.3665;10
0.635;0.51;0.155;0.986;0.405;0.2255;0.31;10
0.64;0.565;0.23;1.521;0.644;0.372;0.406;15
0.64;0.525;0.18;1.3135;0.4865;0.2995;0.4075;10
0.645;0.51;0.16;1.1835;0.556;0.2385;0.345;11
0.645;0.5;0.195;1.401;0.6165;0.3515;0.3725;10
0.645;0.525;0.16;1.5075;0.7455;0.245;0.4325;11
0.65;0.505;0.165;1.16;0.4785;0.274;0.349;11
0.65;0.59;0.22;1.662;0.77;0.378;0.435;11
0.65;0.525;0.175;1.5365;0.6865;0.3585;0.405;11
0.65;0.51;0.19;1.542;0.7155;0.3735;0.375;9
0.65;0.51;0.17;1.567;0.7245;0.349;0.391;10
0.655;0.525;0.19;1.3595;0.564;0.3215;0.3985;10
0.655;0.535;0.205;1.6445;0.7305;0.3595;0.46;13
0.655;0.52;0.19;1.4545;0.6;0.3865;0.383;10
0.655;0.49;0.175;1.3585;0.6395;0.294;0.365;10
0.66;0.495;0.21;1.548;0.724;0.3525;0.3925;10
0.66;0.515;0.17;1.337;0.615;0.3125;0.3575;10
0.665;0.53;0.18;1.491;0.6345;0.342;0.435;10
0.67;0.53;0.225;1.5615;0.63;0.487;0.3725;11
0.67;0.505;0.175;1.0145;0.4375;0.271;0.3745;10
0.675;0.545;0.185;1.7375;0.876;0.3135;0.469;13
0.685;0.545;0.205;1.7925;0.8145;0.416;0.461;9
0.695;0.565;0.19;1.7635;0.7465;0.399;0.4975;11
0.7;0.545;0.13;1.556;0.6725;0.374;0.195;12
0.705;0.565;0.515;2.21;1.1075;0.4865;0.512;10
0.705;0.555;0.215;2.141;1.0465;0.383;0.528;11
0.705;0.57;0.18;1.5345;0.96;0.4195;0.43;12
0.71;0.55;0.17;1.614;0.743;0.345;0.45;11
0.72;0.575;0.17;1.9335;0.913;0.389;0.51;13
0.72;0.575;0.215;2.173;0.9515;0.564;0.5365;12
0.725;0.6;0.2;1.737;0.697;0.3585;0.595;11
0.73;0.58;0.19;1.7375;0.6785;0.4345;0.52;11
0.735;0.565;0.205;2.1275;0.949;0.46;0.565;12
0.745;0.57;0.215;2.25;1.1565;0.446;0.558;9
0.75;0.61;0.235;2.5085;1.232;0.519;0.612;14
0.815;0.65;0.25;2.255;0.8905;0.42;0.7975;14
0.14;0.105;0.035;0.014;0.0055;0.0025;0.004;3
0.23;0.165;0.06;0.0515;0.019;0.0145;0.036;4
0.365;0.265;0.135;0.2215;0.105;0.047;0.0605;7
0.365;0.255;0.08;0.1985;0.0785;0.0345;0.053;5
0.37;0.27;0.095;0.232;0.1325;0.041;0.0615;6
0.375;0.28;0.085;0.3155;0.187;0.046;0.067;7
0.385;0.3;0.09;0.247;0.1225;0.044;0.0675;5
0.395;0.295;0.09;0.3025;0.143;0.0665;0.0765;5
0.4;0.29;0.11;0.329;0.188;0.0455;0.0825;6
0.4;0.3;0.09;0.2815;0.1185;0.061;0.08;7
0.405;0.31;0.095;0.3425;0.1785;0.064;0.0855;8
0.405;0.29;0.09;0.2825;0.112;0.075;0.0815;7
0.405;0.3;0.105;0.304;0.1455;0.061;0.0805;6
0.41;0.32;0.095;0.2905;0.141;0.063;0.073;5
0.415;0.315;0.115;0.3895;0.2015;0.065;0.103;9
0.425;0.34;0.105;0.389;0.2015;0.0905;0.088;6
0.43;0.34;0.105;0.4405;0.2385;0.0745;0.1075;6
0.44;0.34;0.105;0.369;0.164;0.08;0.1015;5
0.44;0.32;0.12;0.4565;0.2435;0.092;0.1025;8
0.44;0.365;0.11;0.4465;0.213;0.089;0.1135;9
0.45;0.335;0.125;0.4475;0.2165;0.126;0.11;6
0.455;0.335;0.135;0.501;0.274;0.0995;0.1065;7
0.46;0.355;0.11;0.436;0.1975;0.096;0.125;8
0.47;0.345;0.14;0.4615;0.229;0.1105;0.116;9
0.47;0.35;0.125;0.4315;0.19;0.1165;0.1175;6
0.47;0.355;0.12;0.3685;0.126;0.0835;0.1365;6
0.475;0.37;0.125;0.649;0.347;0.136;0.142;8
0.475;0.365;0.115;0.459;0.2175;0.093;0.1165;7
0.475;0.365;0.115;0.566;0.281;0.117;0.1335;7
0.48;0.36;0.125;0.542;0.2795;0.1025;0.147;7
0.485;0.38;0.12;0.4725;0.2075;0.1075;0.147;6
0.485;0.39;0.085;0.6435;0.2945;0.103;0.198;8
0.485;0.37;0.13;0.526;0.2485;0.105;0.1555;6
0.495;0.38;0.12;0.573;0.2655;0.1285;0.144;7
0.505;0.385;0.105;0.5525;0.239;0.1245;0.1555;9
0.505;0.38;0.135;0.6855;0.361;0.1565;0.161;9
0.515;0.395;0.125;0.556;0.2695;0.096;0.17;8
0.515;0.425;0.145;0.9365;0.497;0.181;0.2185;8
0.515;0.4;0.125;0.5625;0.25;0.1245;0.17;7
0.52;0.4;0.125;0.559;0.254;0.139;0.149;8
0.525;0.4;0.14;0.7205;0.3685;0.145;0.1735;8
0.53;0.43;0.13;0.7045;0.346;0.1415;0.189;9
0.53;0.4;0.125;0.7575;0.398;0.151;0.175;8
0.545;0.41;0.14;0.7405;0.3565;0.1775;0.203;9
0.55;0.43;0.14;0.84;0.375;0.218;0.1945;8
0.55;0.425;0.16;0.793;0.343;0.2035;0.215;9
0.56;0.43;0.15;0.8745;0.453;0.161;0.22;8
0.56;0.435;0.15;0.8715;0.4755;0.1835;0.1835;9
0.57;0.445;0.15;0.9875;0.504;0.207;0.249;8
0.575;0.465;0.15;1.08;0.595;0.2065;0.238;9
0.575;0.46;0.165;0.9155;0.4005;0.2465;0.2385;8
0.58;0.46;0.175;1.165;0.65;0.2205;0.3055;9
0.58;0.435;0.14;0.953;0.475;0.2165;0.2095;9
0.585;0.455;0.15;0.906;0.4095;0.23;0.2335;8
0.59;0.44;0.15;0.8725;0.387;0.215;0.245;8
0.59;0.465;0.15;1.151;0.613;0.239;0.2515;9
0.59;0.46;0.145;0.9905;0.453;0.2205;0.275;8
0.595;0.455;0.16;1.04;0.452;0.2655;0.288;9
0.6;0.455;0.155;0.945;0.4365;0.2085;0.25;8
0.6;0.465;0.2;1.259;0.6405;0.1985;0.357;9
0.605;0.485;0.165;0.9515;0.4535;0.193;0.2765;11
0.605;0.485;0.16;1.201;0.417;0.2875;0.38;9
0.605;0.515;0.17;1.289;0.6;0.2945;0.3315;9
0.61;0.485;0.17;1.1005;0.5125;0.229;0.305;11
0.615;0.475;0.13;0.8425;0.353;0.1915;0.251;8
0.62;0.485;0.155;1.049;0.462;0.231;0.25;10
0.62;0.435;0.155;1.012;0.477;0.236;0.275;8
0.62;0.48;0.165;1.0725;0.4815;0.235;0.312;9
0.625;0.52;0.175;1.4105;0.691;0.322;0.3465;10
0.625;0.47;0.18;1.136;0.451;0.3245;0.305;11
0.63;0.47;0.145;1.1005;0.52;0.26;0.276;9
