0.6;0.47;0.17;1.0805;0.4995;0.2245;0.3205;9
0.6;0.47;0.15;0.928;0.4225;0.183;0.275;8
0.6;0.475;0.155;1.059;0.441;0.19;0.39;11
0.6;0.475;0.23;1.157;0.522;0.2235;0.36;11
0.6;0.475;0.17;1.088;0.4905;0.2475;0.31;10
0.6;0.485;0.145;0.776;0.3545;0.1585;0.239;9
0.62;0.48;0.165;1.043;0.4835;0.221;0.31;10
0.625;0.48;0.16;1.1415;0.5795;0.2145;0.29;9
0.625;0.475;0.16;1.3335;0.605;0.2875;0.319;10
0.625;0.5;0.175;1.273;0.564;0.302;0.374;9
0.625;0.49;0.165;1.1835;0.517;0.2375;0.39;11
0.625;0.485;0.16;1.2135;0.631;0.2235;0.302;9
0.63;0.465;0.15;1.0315;0.4265;0.24;0.325;11
0.635;0.495;0.17;1.3695;0.657;0.3055;0.365;10
0.65;0.515;0.185;1.3745;0.75;0.1805;0.369;12
0.65;0.515;0.18;1.463;0.658;0.3135;0.4115;11
0.65;0.52;0.195;1.6275;0.689;0.3905;0.432;11
0.65;0.475;0.165;1.3875;0.58;0.3485;0.3095;9
0.655;0.525;0.16;1.46;0.686;0.311;0.405;11
0.655;0.53;0.165;1.2835;0.583;0.1255;0.4;8
0.66;0.5;0.155;1.3765;0.6485;0.288;0.335;12
0.66;0.515;0.2;1.6465;0.749;0.422;0.401;11
0.675;0.515;0.145;1.265;0.6025;0.299;0.325;10
0.685;0.53;0.17;1.56;0.647;0.383;0.465;11
0.715;0.52;0.18;1.6;0.708;0.3525;0.445;12
0.735;0.555;0.22;2.333;1.2395;0.3645;0.6195;12
0.175;0.125;0.04;0.028;0.0095;0.008;0.009;4
0.37;0.285;0.095;0.226;0.1135;0.0515;0.0675;8
0.395;0.3;0.09;0.2855;0.1385;0.0625;0.077;5
0.42;0.325;0.11;0.325;0.1245;0.0755;0.1025;7
0.455;0.37;0.11;0.514;0.2385;0.1235;0.126;8
0.495;0.375;0.115;0.5755;0.31;0.1145;0.1395;8
0.51;0.375;0.11;0.5805;0.2865;0.118;0.148;7
0.515;0.39;0.14;0.678;0.341;0.1325;0.119;8
0.545;0.43;0.155;0.8035;0.409;0.144;0.228;7
0.555;0.405;0.12;0.913;0.4585;0.196;0.2065;9
0.58;0.45;0.16;0.8675;0.3935;0.221;0.215;9
0.59;0.465;0.17;1.0425;0.4635;0.24;0.27;10
0.6;0.46;0.18;1.14;0.423;0.2575;0.365;10
0.61;0.49;0.17;1.3475;0.7045;0.25;0.3045;11
0.615;0.475;0.155;1.0735;0.4375;0.2585;0.31;11
0.615;0.475;0.19;1.4335;0.7315;0.305;0.3285;9
0.615;0.495;0.2;1.304;0.5795;0.3115;0.371;14
0.62;0.46;0.16;0.9505;0.4915;0.2;0.228;9
0.63;0.515;0.17;1.385;0.6355;0.2955;0.38;11
0.64;0.5;0.17;1.12;0.4955;0.2645;0.32;12
0.64;0.5;0.17;1.2645;0.565;0.3375;0.315;9
0.655;0.455;0.17;1.275;0.583;0.303;0.333;8
0.655;0.505;0.165;1.27;0.6035;0.262;0.335;10
0.66;0.53;0.175;1.583;0.7395;0.3505;0.405;10
0.665;0.5;0.175;1.4355;0.643;0.345;0.37;9
0.67;0.525;0.195;1.42;0.573;0.368;0.3905;10
0.69;0.53;0.19;1.5955;0.678;0.331;0.48;10
0.715;0.525;0.2;1.89;0.95;0.436;0.4305;10
0.735;0.565;0.225;2.037;0.87;0.5145;0.5675;13
0.27;0.205;0.05;0.084;0.03;0.0185;0.029;6
0.285;0.225;0.07;0.1005;0.0425;0.0185;0.035;7
0.295;0.22;0.085;0.1285;0.0585;0.027;0.0365;5
0.3;0.225;0.075;0.1345;0.057;0.028;0.044;5
0.3;0.22;0.065;0.1195;0.052;0.0155;0.035;5
0.36;0.265;0.085;0.1895;0.0725;0.0515;0.055;6
0.37;0.275;0.095;0.257;0.1015;0.055;0.0825;6
0.39;0.29;0.09;0.2745;0.135;0.0455;0.078;8
0.435;0.325;0.1;0.342;0.1335;0.0835;0.105;6
0.44;0.34;0.105;0.344;0.123;0.081;0.125;8
0.44;0.32;0.095;0.3275;0.1495;0.059;0.1;8
0.445;0.345;0.12;0.4035;0.169;0.0825;0.13;7
0.465;0.37;0.115;0.4075;0.1515;0.0935;0.1455;9
0.465;0.355;0.12;0.4975;0.2375;0.099;0.14;8
0.47;0.345;0.12;0.3685;0.1525;0.0615;0.125;8
0.475;0.365;0.105;0.4175;0.1645;0.099;0.127;7
0.475;0.335;0.1;0.4425;0.1895;0.086;0.135;9
0.475;0.35;0.125;0.4225;0.1905;0.079;0.1355;9
0.485;0.365;0.125;0.426;0.163;0.0965;0.151;8
0.49;0.39;0.12;0.511;0.2205;0.103;0.1745;9
0.515;0.405;0.13;0.573;0.213;0.134;0.195;9
0.52;0.415;0.14;0.6385;0.2945;0.1405;0.171;8
0.525;0.405;0.125;0.657;0.2985;0.1505;0.168;10
0.525;0.425;0.14;0.8735;0.4205;0.182;0.2225;10
0.53;0.425;0.13;0.781;0.3905;0.2005;0.215;9
0.53;0.42;0.14;0.6765;0.256;0.1855;0.208;9
0.53;0.41;0.125;0.769;0.346;0.173;0.215;9
0.53;0.395;0.125;0.6235;0.2975;0.108;0.195;11
0.535;0.405;0.14;0.7315;0.336;0.156;0.19;7
0.535;0.45;0.155;0.8075;0.3655;0.148;0.2595;10
0.545;0.41;0.14;0.737;0.349;0.15;0.212;9
0.545;0.41;0.125;0.654;0.2945;0.1315;0.205;10
0.55;0.415;0.15;0.7915;0.3535;0.176;0.236;10
0.55;0.45;0.14;0.753;0.3445;0.1325;0.24;8
0.55;0.4;0.135;0.717;0.3315;0.1495;0.221;9
0.555;0.43;0.15;0.783;0.345;0.1755;0.247;9
0.575;0.45;0.145;0.872;0.4675;0.18;0.217;9
0.575;0.44;0.15;0.983;0.486;0.215;0.239;8
0.585;0.42;0.155;1.034;0.437;0.2225;0.32;11
0.585;0.465;0.145;0.9855;0.4325;0.2145;0.2845;10
0.585;0.46;0.14;0.7635;0.326;0.153;0.265;9
0.59;0.465;0.135;0.9895;0.4235;0.199;0.28;8
0.595;0.47;0.135;0.9365;0.434;0.184;0.287;10
0.595;0.44;0.135;0.964;0.5005;0.1715;0.2575;10
0.595;0.46;0.155;1.0455;0.4565;0.24;0.3085;10
0.595;0.45;0.165;1.081;0.49;0.2525;0.279;12
0.6;0.47;0.16;1.012;0.441;0.2015;0.305;10
0.6;0.5;0.16;1.122;0.5095;0.256;0.309;10
0.605;0.49;0.165;1.1245;0.492;0.222;0.3555;11
0.605;0.49;0.15;1.1345;0.4305;0.2525;0.35;10
0.61;0.45;0.19;1.0805;0.517;0.2495;0.2935;10
0.61;0.495;0.165;1.0835;0.4525;0.273;0.317;9
0.615;0.47;0.175;1.242;0.5675;0.287;0.317;11
0.62;0.5;0.18;1.3915;0.726;0.2795;0.332;11
0.62;0.525;0.155;1.085;0.454;0.1965;0.35;10
0.62;0.47;0.155;0.966;0.447;0.171;0.284;11
0.62;0.48;0.165;1.0855;0.481;0.2575;0.305;10
0.625;0.485;0.135;1.3025;0.61;0.2675;0.3605;14
0.625;0.485;0.16;1.15;0.5255;0.257;0.3315;11
0.63;0.49;0.17;1.217;0.5515;0.212;0.31;11
0.63;0.505;0.195;1.306;0.516;0.3305;0.375;9
0.64;0.5;0.175;1.273;0.5065;0.2925;0.405;13
0.645;0.51;0.19;1.4865;0.6445;0.296;0.425;12
0.65;0.52;0.17;1.3655;0.6155;0.2885;0.36;11
0.65;0.495;0.17;1.276;0.6215;0.2305;0.399;11
0.65;0.495;0.16;1.2075;0.55;0.2695;0.32;10
0.65;0.52;0.195;1.281;0.5985;0.246;0.3825;10
0.65;0.525;0.205;1.4275;0.69;0.306;0.4355;13
0.65;0.51;0.175;1.155;0.4955;0.2025;0.385;12
0.65;0.51;0.175;1.35;0.575;0.3155;0.3885;10
0.65;0.525;0.19;1.3685;0.5975;0.296;0.4;11
0.66;0.53;0.17;1.431;0.622;0.309;0.398;10
0.66;0.51;0.18;1.261;0.5;0.2335;0.339;10
0.665;0.54;0.195;1.764;0.8505;0.3615;0.47;11
0.67;0.51;0.155;1.278;0.5605;0.3045;0.358;11
0.67;0.54;0.195;1.217;0.532;0.2735;0.3315;11
0.67;0.54;0.2;1.46;0.6435;0.328;0.4165;9
0.675;0.535;0.185;1.5575;0.7035;0.402;0.4;11
0.675;0.51;0.17;1.527;0.809;0.318;0.341;11
0.675;0.53;0.195;1.4985;0.62;0.375;0.425;9
0.685;0.55;0.19;1.885;0.89;0.41;0.4895;10
0.685;0.535;0.175;1.432;0.637;0.247;0.46;11
0.705;0.55;0.21;1.4385;0.655;0.3255;0.462;11
0.705;0.53;0.17;1.564;0.612;0.394;0.44;10
0.71;0.555;0.175;2.14;1.2455;0.3725;0.434;11
0.725;0.56;0.185;1.792;0.873;0.367;0.435;11
0.78;0.6;0.21;2.548;1.1945;0.5745;0.6745;11
0.235;0.13;0.075;0.1585;0.0685;0.037;0.0465;5
0.35;0.25;0.1;0.4015;0.1725;0.063;0.1255;7
0.36;0.25;0.115;0.465;0.21;0.1055;0.128;7
0.38;0.28;0.095;0.2885;0.165;0.0435;0.067;7
0.38;0.32;0.115;0.6475;0.323;0.1325;0.164;7
0.43;0.31;0.13;0.6485;0.2735;0.163;0.184;9
0.465;0.36;0.105;0.452;0.22;0.159;0.1035;9
0.47;0.355;0.12;0.4915;0.1765;0.1125;0.1325;9
0.485;0.365;0.15;0.9145;0.4145;0.199;0.273;7
0.495;0.375;0.155;0.976;0.45;0.2285;0.2475;9
0.5;0.395;0.145;0.7865;0.332;0.1815;0.2455;8
0.505;0.4;0.15;0.775;0.3445;0.157;0.185;7
0.51;0.375;0.15;0.8415;0.3845;0.156;0.255;10
0.51;0.38;0.135;0.681;0.3435;0.142;0.17;9
0.515;0.37;0.115;0.6145;0.3415;0.155;0.146;9
0.55;0.415;0.18;1.1655;0.502;0.301;0.311;9
0.575;0.42;0.19;1.764;0.914;0.377;0.4095;10
0.605;0.455;0.16;1.1215;0.533;0.273;0.271;10
0.615;0.505;0.165;1.167;0.4895;0.2955;0.345;10
0.615;0.475;0.15;1.0375;0.476;0.2325;0.283;9
0.625;0.48;0.18;1.223;0.565;0.2975;0.3375;10
0.625;0.47;0.15;1.124;0.556;0.2315;0.287;9
0.635;0.505;0.17;1.2635;0.512;0.322;0.355;9
0.65;0.525;0.165;1.238;0.647;0.2485;0.3005;9
0.65;0.5;0.17;1.4045;0.694;0.318;0.3235;11
0.67;0.525;0.195;1.37;0.6065;0.2955;0.407;12
0.695;0.525;0.205;1.8185;0.819;0.4025;0.4525;13
0.705;0.555;0.195;1.7525;0.7105;0.4215;0.516;12
0.275;0.205;0.065;0.101;0.041;0.021;0.034;5
0.285;0.205;0.07;0.106;0.039;0.0285;0.034;5
0.36;0.265;0.085;0.1865;0.0675;0.037;0.0615;7
0.385;0.29;0.1;0.2575;0.1;0.061;0.086;6
0.4;0.315;0.1;0.3225;0.143;0.0735;0.091;6
0.43;0.33;0.095;0.32;0.118;0.065;0.123;7
